genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.26175	Klebsiella pneumoniae strain 5012STDY7312568	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.67122	Klebsiella pneumoniae KP_NORM_BLD_781	meropenem	Susceptible	Laboratory Method		EUCAST
573.67179	Klebsiella pneumoniae KP_NORM_URN_2015_113374	meropenem	Susceptible	Laboratory Method		EUCAST
573.26103	Klebsiella pneumoniae strain 5012STDY7312564	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66674	Klebsiella pneumoniae KP_NORM_BLD_115406	meropenem	Susceptible	Laboratory Method		EUCAST
573.66642	Klebsiella pneumoniae KP_NORM_BLD_114327	meropenem	Susceptible	Laboratory Method		EUCAST
573.15544	Klebsiella pneumoniae strain KSB1_5C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26125	Klebsiella pneumoniae strain 5012STDY7312739	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.26247	Klebsiella pneumoniae strain 5012STDY7626368	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.67227	Klebsiella pneumoniae ERR7221208	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26241	Klebsiella pneumoniae strain 5012STDY7626514	meropenem	Susceptible	Laboratory Method	Broth dilution	
72407.529	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864858	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15587	Klebsiella pneumoniae strain KSB2_10C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
72407.501	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864831	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15522	Klebsiella pneumoniae strain INF173	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15541	Klebsiella pneumoniae strain KSB1_1C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.46095	Klebsiella pneumoniae KSB1_9C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26111	Klebsiella pneumoniae strain 5012STDY7312576	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.12975	Klebsiella pneumoniae 3285	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.33399	Klebsiella pneumoniae strain PMK17	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
72407.556	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864878	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67029	Klebsiella pneumoniae KP_NORM_BLD_61449	meropenem	Susceptible	Laboratory Method		EUCAST
573.26126	Klebsiella pneumoniae strain 5012STDY7312747	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.26246	Klebsiella pneumoniae strain 5012STDY7626366	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.46094	Klebsiella pneumoniae KSB1_9B	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.5798	Klebsiella pneumoniae strain PB327	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26306	Klebsiella pneumoniae strain 5012STDY7626427	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.67099	Klebsiella pneumoniae KP_NORM_BLD_63333	meropenem	Susceptible	Laboratory Method		EUCAST
573.67084	Klebsiella pneumoniae KP_NORM_BLD_62918	meropenem	Susceptible	Laboratory Method		EUCAST
573.15606	Klebsiella pneumoniae strain INF061	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67025	Klebsiella pneumoniae KP_NORM_BLD_61295	meropenem	Susceptible	Laboratory Method		EUCAST
573.66889	Klebsiella pneumoniae KP_NORM_BLD_2011_75132	meropenem	Susceptible	Laboratory Method		EUCAST
573.26137	Klebsiella pneumoniae strain 5012STDY7312753	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.5812	Klebsiella pneumoniae strain W2-1-ERG2	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66185	Klebsiella pneumoniae KP_NORM_BLD_2015_112901	meropenem	Susceptible	Laboratory Method		EUCAST
573.67045	Klebsiella pneumoniae KP_NORM_BLD_61898	meropenem	Susceptible	Laboratory Method		EUCAST
573.66664	Klebsiella pneumoniae KP_NORM_BLD_115366	meropenem	Susceptible	Laboratory Method		EUCAST
72407.546	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864774	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66799	Klebsiella pneumoniae KP_NORM_BLD_13741	meropenem	Susceptible	Laboratory Method		EUCAST
573.66778	Klebsiella pneumoniae KP_NORM_BLD_13379	meropenem	Susceptible	Laboratory Method		EUCAST
573.46086	Klebsiella pneumoniae KSB1_3A	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15598	Klebsiella pneumoniae strain KSB1_10I	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66631	Klebsiella pneumoniae KP_NORM_BLD_114048	meropenem	Susceptible	Laboratory Method		EUCAST
573.66798	Klebsiella pneumoniae KP_NORM_BLD_13737	meropenem	Susceptible	Laboratory Method		EUCAST
573.26284	Klebsiella pneumoniae strain 5012STDY7626406	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66884	Klebsiella pneumoniae KP_NORM_BLD_2011_74841	meropenem	Susceptible	Laboratory Method		EUCAST
573.66178	Klebsiella pneumoniae KP_NORM_BLD_2014_101320	meropenem	Susceptible	Laboratory Method		EUCAST
573.67148	Klebsiella pneumoniae KP_NORM_URN_2013_95788	meropenem	Susceptible	Laboratory Method		EUCAST
573.26159	Klebsiella pneumoniae strain 5012STDY7312596	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66914	Klebsiella pneumoniae KP_NORM_BLD_2013_91700	meropenem	Susceptible	Laboratory Method		EUCAST
573.66181	Klebsiella pneumoniae KP_NORM_BLD_2014_102435	meropenem	Susceptible	Laboratory Method		EUCAST
573.31082	Klebsiella pneumoniae strain WU7	meropenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.66995	Klebsiella pneumoniae KP_NORM_BLD_60560	meropenem	Susceptible	Laboratory Method		EUCAST
573.66996	Klebsiella pneumoniae KP_NORM_BLD_60444	meropenem	Susceptible	Laboratory Method		EUCAST
573.66953	Klebsiella pneumoniae KP_NORM_BLD_2396	meropenem	Susceptible	Laboratory Method		EUCAST
573.66937	Klebsiella pneumoniae KP_NORM_BLD_2015_115990	meropenem	Susceptible	Laboratory Method		EUCAST
573.66769	Klebsiella pneumoniae KP_NORM_BLD_13128	meropenem	Susceptible	Laboratory Method		EUCAST
573.66812	Klebsiella pneumoniae KP_NORM_BLD_13897	meropenem	Susceptible	Laboratory Method		EUCAST
573.66516	Klebsiella pneumoniae 27322_4#16	meropenem	Susceptible	Laboratory Method	MIC	
573.26303	Klebsiella pneumoniae strain 5012STDY7626423	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.67142	Klebsiella pneumoniae KP_NORM_URN_2013_95439	meropenem	Susceptible	Laboratory Method		EUCAST
573.26287	Klebsiella pneumoniae strain 5012STDY7626405	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.24294	Klebsiella pneumoniae strain 374	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.461	Klebsiella pneumoniae KSB1_7D	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66614	Klebsiella pneumoniae KP_NORM_BLD_113315	meropenem	Susceptible	Laboratory Method		EUCAST
573.26144	Klebsiella pneumoniae strain 5012STDY7312582	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.6678	Klebsiella pneumoniae KP_NORM_BLD_13380	meropenem	Susceptible	Laboratory Method		EUCAST
573.66707	Klebsiella pneumoniae KP_NORM_BLD_116257	meropenem	Susceptible	Laboratory Method		EUCAST
573.66122	Klebsiella pneumoniae ERR1829921	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26157	Klebsiella pneumoniae strain 5012STDY7312589	meropenem	Susceptible	Laboratory Method	Broth dilution	
72407.515	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864943	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.5822	Klebsiella pneumoniae strain W2-13-ERG2	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.67113	Klebsiella pneumoniae KP_NORM_BLD_63842	meropenem	Susceptible	Laboratory Method		EUCAST
573.26148	Klebsiella pneumoniae strain 5012STDY7312590	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66906	Klebsiella pneumoniae KP_NORM_BLD_2012_86962	meropenem	Susceptible	Laboratory Method		EUCAST
573.66119	Klebsiella pneumoniae ERR1815293	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.4608	Klebsiella pneumoniae INF070	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1554	Klebsiella pneumoniae strain KSB1_4A	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13323	Klebsiella pneumoniae KPN1365ec	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66946	Klebsiella pneumoniae KP_NORM_BLD_2254	meropenem	Susceptible	Laboratory Method		EUCAST
573.6701	Klebsiella pneumoniae KP_NORM_BLD_60944	meropenem	Susceptible	Laboratory Method		EUCAST
573.66173	Klebsiella pneumoniae KP_NORM_BLD_2014_100848	meropenem	Susceptible	Laboratory Method		EUCAST
573.66728	Klebsiella pneumoniae KP_NORM_BLD_116570	meropenem	Susceptible	Laboratory Method		EUCAST
573.5676	Klebsiella pneumoniae strain W2-1-ERY5(G)	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.46082	Klebsiella pneumoniae INF023	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26165	Klebsiella pneumoniae strain 5012STDY7312567	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.15584	Klebsiella pneumoniae strain KSB2_7C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66816	Klebsiella pneumoniae KP_NORM_BLD_14171	meropenem	Susceptible	Laboratory Method		EUCAST
573.67081	Klebsiella pneumoniae KP_NORM_BLD_62932	meropenem	Susceptible	Laboratory Method		EUCAST
573.15567	Klebsiella pneumoniae strain KSB1_9I	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.46087	Klebsiella pneumoniae KSB1_8A	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26201	Klebsiella pneumoniae strain 5012STDY7312667	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.26199	Klebsiella pneumoniae strain 5012STDY7312570	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.34283	Klebsiella pneumoniae strain KSB1_8J-sc-2280307	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67133	Klebsiella pneumoniae KP_NORM_URN_2012_80681	meropenem	Susceptible	Laboratory Method		EUCAST
573.15619	Klebsiella pneumoniae strain KSB1_6F	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67152	Klebsiella pneumoniae KP_NORM_URN_2014_100419	meropenem	Susceptible	Laboratory Method		EUCAST
573.66574	Klebsiella pneumoniae KP_NORM_BLD_1045	meropenem	Susceptible	Laboratory Method		EUCAST
573.6671	Klebsiella pneumoniae KP_NORM_BLD_116354	meropenem	Susceptible	Laboratory Method		EUCAST
573.15542	Klebsiella pneumoniae strain KSB1_2C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15554	Klebsiella pneumoniae strain KSB1_9E	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.5661	Klebsiella pneumoniae strain PB22	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.46117	Klebsiella pneumoniae INF260	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66808	Klebsiella pneumoniae KP_NORM_BLD_13890	meropenem	Susceptible	Laboratory Method		EUCAST
72407.564	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864788	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26251	Klebsiella pneumoniae strain 5012STDY7626371	meropenem	Susceptible	Laboratory Method	Broth dilution	
72407.581	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864798	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.5717	Klebsiella pneumoniae strain W2-13-ERG5	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.6719	Klebsiella pneumoniae ERR7221158	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26133	Klebsiella pneumoniae strain 5012STDY7312750	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66941	Klebsiella pneumoniae KP_NORM_BLD_2015_116588	meropenem	Susceptible	Laboratory Method		EUCAST
573.6704	Klebsiella pneumoniae KP_NORM_BLD_61877	meropenem	Susceptible	Laboratory Method		EUCAST
573.66737	Klebsiella pneumoniae KP_NORM_BLD_117477	meropenem	Susceptible	Laboratory Method		EUCAST
573.66818	Klebsiella pneumoniae KP_NORM_BLD_14167	meropenem	Susceptible	Laboratory Method		EUCAST
573.66947	Klebsiella pneumoniae KP_NORM_BLD_2250	meropenem	Susceptible	Laboratory Method		EUCAST
573.66571	Klebsiella pneumoniae 29339_1#68	meropenem	Susceptible	Laboratory Method	MIC	
573.66187	Klebsiella pneumoniae KP_NORM_BLD_2015_115377	meropenem	Susceptible	Laboratory Method		EUCAST
573.66927	Klebsiella pneumoniae KP_NORM_BLD_2014_101840	meropenem	Susceptible	Laboratory Method		EUCAST
573.26293	Klebsiella pneumoniae strain 5012STDY7626410	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66822	Klebsiella pneumoniae KP_NORM_BLD_14172	meropenem	Susceptible	Laboratory Method		EUCAST
573.5681	Klebsiella pneumoniae strain PB5	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66819	Klebsiella pneumoniae KP_NORM_BLD_14168	meropenem	Susceptible	Laboratory Method		EUCAST
573.26078	Klebsiella pneumoniae strain 5012STDY7312715	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66963	Klebsiella pneumoniae KP_NORM_BLD_2499	meropenem	Susceptible	Laboratory Method		EUCAST
573.15569	Klebsiella pneumoniae strain KSB1_3J	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.46116	Klebsiella pneumoniae INF269	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26243	Klebsiella pneumoniae strain 5012STDY7626530	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.67037	Klebsiella pneumoniae KP_NORM_BLD_61482	meropenem	Susceptible	Laboratory Method		EUCAST
72407.592	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864821	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26191	Klebsiella pneumoniae strain 5012STDY7312626	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66104	Klebsiella pneumoniae ERR1811835	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.263	Klebsiella pneumoniae strain 5012STDY7626419	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.5692	Klebsiella pneumoniae strain PB21	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.46085	Klebsiella pneumoniae INF356	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
1284834.3	Klebsiella pneumoniae KP-11	meropenem	Susceptible	Laboratory Method		
573.6681	Klebsiella pneumoniae KP_NORM_BLD_13976	meropenem	Susceptible	Laboratory Method		EUCAST
573.15586	Klebsiella pneumoniae strain KSB2_9C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66204	Klebsiella pneumoniae KP_NORM_URN_2013_96219	meropenem	Susceptible	Laboratory Method		EUCAST
573.67283	Klebsiella pneumoniae ERR7221283	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.5709	Klebsiella pneumoniae strain W2-9-ERG1	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66201	Klebsiella pneumoniae KP_NORM_URN_2015_109627	meropenem	Susceptible	Laboratory Method		EUCAST
573.66675	Klebsiella pneumoniae KP_NORM_BLD_115390	meropenem	Susceptible	Laboratory Method		EUCAST
573.15576	Klebsiella pneumoniae strain KSB2_3B	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66481	Klebsiella pneumoniae 27261_8#85	meropenem	Susceptible	Laboratory Method	MIC	
573.66678	Klebsiella pneumoniae KP_NORM_BLD_115734	meropenem	Susceptible	Laboratory Method		EUCAST
573.66781	Klebsiella pneumoniae KP_NORM_BLD_13381	meropenem	Susceptible	Laboratory Method		EUCAST
573.67004	Klebsiella pneumoniae KP_NORM_BLD_60817	meropenem	Susceptible	Laboratory Method		EUCAST
573.66211	Klebsiella pneumoniae KP_NORM_URN_2013_95579	meropenem	Susceptible	Laboratory Method		EUCAST
573.66672	Klebsiella pneumoniae KP_NORM_BLD_115382	meropenem	Susceptible	Laboratory Method		EUCAST
573.15608	Klebsiella pneumoniae strain INF311	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66883	Klebsiella pneumoniae KP_NORM_BLD_2011_74363	meropenem	Susceptible	Laboratory Method		EUCAST
573.24287	Klebsiella pneumoniae strain 349	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26257	Klebsiella pneumoniae strain 5012STDY7626382	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66939	Klebsiella pneumoniae KP_NORM_BLD_2015_114050	meropenem	Susceptible	Laboratory Method		EUCAST
573.66202	Klebsiella pneumoniae KP_NORM_BLD_2012_86987	meropenem	Susceptible	Laboratory Method		EUCAST
573.15366	Klebsiella pneumoniae strain INF042	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67052	Klebsiella pneumoniae KP_NORM_BLD_62173	meropenem	Susceptible	Laboratory Method		EUCAST
573.66653	Klebsiella pneumoniae KP_NORM_BLD_114491	meropenem	Susceptible	Laboratory Method		EUCAST
573.66785	Klebsiella pneumoniae KP_NORM_BLD_13388	meropenem	Susceptible	Laboratory Method		EUCAST
573.26224	Klebsiella pneumoniae strain 5012STDY7312690	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.31081	Klebsiella pneumoniae strain WU6	meropenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.66196	Klebsiella pneumoniae KP_NORM_BLD_2009_61895	meropenem	Susceptible	Laboratory Method		EUCAST
573.6698	Klebsiella pneumoniae KP_NORM_BLD_385	meropenem	Susceptible	Laboratory Method		EUCAST
573.66742	Klebsiella pneumoniae KP_NORM_BLD_117530	meropenem	Susceptible	Laboratory Method		EUCAST
573.26179	Klebsiella pneumoniae strain 5012STDY7312614	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.26248	Klebsiella pneumoniae strain 5012STDY7626367	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66462	Klebsiella pneumoniae 27261_8#29	meropenem	Susceptible	Laboratory Method	MIC	
573.15617	Klebsiella pneumoniae strain KSB2_5C	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67341	Klebsiella pneumoniae ERR7221438	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.5805	Klebsiella pneumoniae strain PB517	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66749	Klebsiella pneumoniae KP_NORM_BLD_12880	meropenem	Susceptible	Laboratory Method		EUCAST
573.67009	Klebsiella pneumoniae KP_NORM_BLD_60946	meropenem	Susceptible	Laboratory Method		EUCAST
573.66861	Klebsiella pneumoniae KP_NORM_BLD_2009_61903	meropenem	Susceptible	Laboratory Method		EUCAST
573.5678	Klebsiella pneumoniae strain PB28	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66814	Klebsiella pneumoniae KP_NORM_BLD_13982	meropenem	Susceptible	Laboratory Method		EUCAST
573.67166	Klebsiella pneumoniae KP_NORM_URN_2015_107836	meropenem	Susceptible	Laboratory Method		EUCAST
573.66693	Klebsiella pneumoniae KP_NORM_BLD_116099	meropenem	Susceptible	Laboratory Method		EUCAST
573.13022	Klebsiella pneumoniae 40	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66859	Klebsiella pneumoniae KP_NORM_BLD_2009_61037	meropenem	Susceptible	Laboratory Method		EUCAST
573.33419	Klebsiella pneumoniae strain PMK6	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66592	Klebsiella pneumoniae KP_NORM_BLD_112124	meropenem	Susceptible	Laboratory Method		EUCAST
72407.698	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864790	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26075	Klebsiella pneumoniae strain 5012STDY7312723	meropenem	Susceptible	Laboratory Method	Broth dilution	
72407.499	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864838	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67141	Klebsiella pneumoniae KP_NORM_URN_2013_95505	meropenem	Susceptible	Laboratory Method		EUCAST
573.66569	Klebsiella pneumoniae KP_NORM_BLD_1032	meropenem	Susceptible	Laboratory Method		EUCAST
573.67216	Klebsiella pneumoniae ERR7221194	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
72407.583	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864800	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
72407.566	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864886	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24286	Klebsiella pneumoniae strain 336	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66199	Klebsiella pneumoniae KP_NORM_BLD_2011_75140	meropenem	Susceptible	Laboratory Method		EUCAST
573.26289	Klebsiella pneumoniae strain 5012STDY7626411	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66689	Klebsiella pneumoniae KP_NORM_BLD_115802	meropenem	Susceptible	Laboratory Method		EUCAST
573.66959	Klebsiella pneumoniae KP_NORM_BLD_2494	meropenem	Susceptible	Laboratory Method		EUCAST
573.6714	Klebsiella pneumoniae KP_NORM_URN_2013_95533	meropenem	Susceptible	Laboratory Method		EUCAST
573.26319	Klebsiella pneumoniae strain 5012STDY7626439	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.33393	Klebsiella pneumoniae strain PMK12	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.31068	Klebsiella pneumoniae strain PH38-1	meropenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.67089	Klebsiella pneumoniae KP_NORM_BLD_62914	meropenem	Susceptible	Laboratory Method		EUCAST
573.33407	Klebsiella pneumoniae strain PMK23	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66735	Klebsiella pneumoniae KP_NORM_BLD_116604	meropenem	Susceptible	Laboratory Method		EUCAST
573.66194	Klebsiella pneumoniae KP_NORM_URN_2015_109356	meropenem	Susceptible	Laboratory Method		EUCAST
573.66962	Klebsiella pneumoniae KP_NORM_BLD_2496	meropenem	Susceptible	Laboratory Method		EUCAST
573.66754	Klebsiella pneumoniae KP_NORM_BLD_12932	meropenem	Susceptible	Laboratory Method		EUCAST
573.66977	Klebsiella pneumoniae KP_NORM_BLD_3085	meropenem	Susceptible	Laboratory Method		EUCAST
573.13026	Klebsiella pneumoniae 43	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26182	Klebsiella pneumoniae strain 5012STDY7312619	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66979	Klebsiella pneumoniae KP_NORM_BLD_3090	meropenem	Susceptible	Laboratory Method		EUCAST
573.6718	Klebsiella pneumoniae KP_NORM_URN_2015_114831	meropenem	Susceptible	Laboratory Method		EUCAST
72407.582	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864801	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26084	Klebsiella pneumoniae strain 5012STDY7312575	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66915	Klebsiella pneumoniae KP_NORM_BLD_2013_92320	meropenem	Susceptible	Laboratory Method		EUCAST
573.5663	Klebsiella pneumoniae strain PB533	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.5716	Klebsiella pneumoniae strain W2-13-ERG4	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66668	Klebsiella pneumoniae KP_NORM_BLD_115378	meropenem	Susceptible	Laboratory Method		EUCAST
573.66931	Klebsiella pneumoniae KP_NORM_BLD_2015_113765	meropenem	Susceptible	Laboratory Method		EUCAST
573.6629	Klebsiella pneumoniae 26975_4#155	meropenem	Susceptible	Laboratory Method	MIC	
72407.512	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864736	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66772	Klebsiella pneumoniae KP_NORM_BLD_13375	meropenem	Susceptible	Laboratory Method		EUCAST
573.15589	Klebsiella pneumoniae strain KSB2_6D	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67079	Klebsiella pneumoniae KP_NORM_BLD_62772	meropenem	Susceptible	Laboratory Method		EUCAST
573.26265	Klebsiella pneumoniae strain 5012STDY7626384	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66741	Klebsiella pneumoniae KP_NORM_BLD_117519	meropenem	Susceptible	Laboratory Method		EUCAST
573.66695	Klebsiella pneumoniae KP_NORM_BLD_116231	meropenem	Susceptible	Laboratory Method		EUCAST
573.66912	Klebsiella pneumoniae KP_NORM_BLD_2013_91198	meropenem	Susceptible	Laboratory Method		EUCAST
573.58	Klebsiella pneumoniae strain PB121	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66615	Klebsiella pneumoniae KP_NORM_BLD_113321	meropenem	Susceptible	Laboratory Method		EUCAST
573.33413	Klebsiella pneumoniae strain PMK21a	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26261	Klebsiella pneumoniae strain 5012STDY7626375	meropenem	Susceptible	Laboratory Method	Broth dilution	
573.66597	Klebsiella pneumoniae KP_NORM_BLD_112162	meropenem	Susceptible	Laboratory Method		EUCAST
72407.487	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864837	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66205	Klebsiella pneumoniae KP_NORM_URN_2015_109629	meropenem	Susceptible	Laboratory Method		EUCAST
573.34234	Klebsiella pneumoniae strain INF357-sc-2280189	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66721	Klebsiella pneumoniae KP_NORM_BLD_116439	meropenem	Susceptible	Laboratory Method		EUCAST
573.31071	Klebsiella pneumoniae strain WU10	meropenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.6618	Klebsiella pneumoniae KP_NORM_BLD_2014_103381	meropenem	Susceptible	Laboratory Method		EUCAST
573.66654	Klebsiella pneumoniae KP_NORM_BLD_114603	meropenem	Susceptible	Laboratory Method		EUCAST
573.67041	Klebsiella pneumoniae KP_NORM_BLD_61879	meropenem	Susceptible	Laboratory Method		EUCAST
573.66994	Klebsiella pneumoniae KP_NORM_BLD_60442	meropenem	Susceptible	Laboratory Method		EUCAST
573.66872	Klebsiella pneumoniae KP_NORM_BLD_2010_71723	meropenem	Susceptible	Laboratory Method		EUCAST
573.46097	Klebsiella pneumoniae KSB1_3D	meropenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66628	Klebsiella pneumoniae KP_NORM_BLD_113968	meropenem	Susceptible	Laboratory Method		EUCAST
573.67282	Klebsiella pneumoniae ERR7221282	meropenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.26085	Klebsiella pneumoniae strain 5012STDY7312717	meropenem	Susceptible	Laboratory Method	Broth dilution	
