genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.14344	Klebsiella pneumoniae KPN718ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13701	Klebsiella pneumoniae KPN1839ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12928	Klebsiella pneumoniae 96	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13924	Klebsiella pneumoniae KPN2105ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12943	Klebsiella pneumoniae 81	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13967	Klebsiella pneumoniae KPN220ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13375	Klebsiella pneumoniae KPN1433ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14427	Klebsiella pneumoniae KPN830ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13928	Klebsiella pneumoniae KPN210ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13027	Klebsiella pneumoniae 26	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13137	Klebsiella pneumoniae KPN1136ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12986	Klebsiella pneumoniae 21	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14302	Klebsiella pneumoniae KPN660ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13032	Klebsiella pneumoniae KPN1001ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1294	Klebsiella pneumoniae 87	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13346	Klebsiella pneumoniae KPN1401ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14435	Klebsiella pneumoniae KPN840ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23208	Klebsiella pneumoniae strain KP_195	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13663	Klebsiella pneumoniae KPN1769ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13845	Klebsiella pneumoniae KPN2015ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13331	Klebsiella pneumoniae KPN1381ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14073	Klebsiella pneumoniae KPN343ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14071	Klebsiella pneumoniae KPN340ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14277	Klebsiella pneumoniae KPN610ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23223	Klebsiella pneumoniae strain KP_030	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.24449	Klebsiella pneumoniae strain MUGSI_91	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12917	Klebsiella pneumoniae 112	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1441	Klebsiella pneumoniae KPN807ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12937	Klebsiella pneumoniae 3251	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13021	Klebsiella pneumoniae 3253	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14411	Klebsiella pneumoniae KPN809ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13046	Klebsiella pneumoniae KPN1020ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14493	Klebsiella pneumoniae KPN921ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14108	Klebsiella pneumoniae KPN385ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24376	Klebsiella pneumoniae strain MUGSI_2	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13675	Klebsiella pneumoniae KPN1782ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1295	Klebsiella pneumoniae 75	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13929	Klebsiella pneumoniae KPN2111ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13133	Klebsiella pneumoniae KPN1132ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13366	Klebsiella pneumoniae KPN1425ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13739	Klebsiella pneumoniae KPN1876ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12912	Klebsiella pneumoniae 79	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12859	Klebsiella pneumoniae 3248	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1438754.3	Klebsiella pneumoniae CHS 48	levofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.129	Klebsiella pneumoniae 1	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13664	Klebsiella pneumoniae KPN176ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1306	Klebsiella pneumoniae KPN1038ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24353	Klebsiella pneumoniae strain MUGSI_141	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14445	Klebsiella pneumoniae KPN857ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14515	Klebsiella pneumoniae KPN947ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12873	Klebsiella pneumoniae 106	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13835	Klebsiella pneumoniae KPN2005ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14338	Klebsiella pneumoniae KPN712ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14047	Klebsiella pneumoniae KPN313ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13043	Klebsiella pneumoniae KPN1017ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1444	Klebsiella pneumoniae KPN848ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12997	Klebsiella pneumoniae 99	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13301	Klebsiella pneumoniae KPN1340ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14479	Klebsiella pneumoniae KPN903ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24282	Klebsiella pneumoniae strain 311	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12955	Klebsiella pneumoniae 126	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.18472	Klebsiella pneumoniae strain 203	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13897	Klebsiella pneumoniae KPN2075ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24253	Klebsiella pneumoniae strain 167	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13508	Klebsiella pneumoniae KPN1583ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13	Klebsiella pneumoniae 33	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1291	Klebsiella pneumoniae 3315	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1363	Klebsiella pneumoniae KPN1728ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24255	Klebsiella pneumoniae strain 178	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24302	Klebsiella pneumoniae strain 415	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12906	Klebsiella pneumoniae 98	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13017	Klebsiella pneumoniae 3242	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13409	Klebsiella pneumoniae KPN1471ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1357	Klebsiella pneumoniae KPN1664ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13403	Klebsiella pneumoniae KPN1462ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12899	Klebsiella pneumoniae 3368	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12951	Klebsiella pneumoniae 97	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13203	Klebsiella pneumoniae KPN1213ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12892	Klebsiella pneumoniae 3371	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12991	Klebsiella pneumoniae 62	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12959	Klebsiella pneumoniae 3283	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13735	Klebsiella pneumoniae KPN1871ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1328382.3	Klebsiella pneumoniae BWH 15	levofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.13822	Klebsiella pneumoniae KPN1989ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1366	Klebsiella pneumoniae KPN1766ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13527	Klebsiella pneumoniae KPN1607ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13705	Klebsiella pneumoniae KPN1842ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13642	Klebsiella pneumoniae KPN1744ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12972	Klebsiella pneumoniae 3244	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13374	Klebsiella pneumoniae KPN1432ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13492	Klebsiella pneumoniae KPN1564ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.244	Klebsiella pneumoniae strain MUGSI_318	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24334	Klebsiella pneumoniae strain MUGSI_116	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14544	Klebsiella pneumoniae KPN988ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1284812.3	Klebsiella pneumoniae UHKPC81	levofloxacin	Susceptible	Laboratory Method		
573.14365	Klebsiella pneumoniae KPN744ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24268	Klebsiella pneumoniae strain 246	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.7025	Klebsiella pneumoniae strain AR_0010	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13633	Klebsiella pneumoniae KPN1730ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1374	Klebsiella pneumoniae KPN1877ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12875	Klebsiella pneumoniae 77	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13844	Klebsiella pneumoniae KPN2013ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12934	Klebsiella pneumoniae 9	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13081	Klebsiella pneumoniae KPN1066ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13805	Klebsiella pneumoniae KPN1960ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14514	Klebsiella pneumoniae KPN946ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13168	Klebsiella pneumoniae KPN1174ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13414	Klebsiella pneumoniae KPN1476ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24397	Klebsiella pneumoniae strain MUGSI_314	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12989	Klebsiella pneumoniae 46	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13318	Klebsiella pneumoniae KPN1360ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13118	Klebsiella pneumoniae KPN1116ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1284797.4	Klebsiella pneumoniae DMC0799	levofloxacin	Susceptible	Laboratory Method		
573.13134	Klebsiella pneumoniae KPN1133ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24279	Klebsiella pneumoniae strain 308	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13038	Klebsiella pneumoniae KPN1011ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1305	Klebsiella pneumoniae KPN1025ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14117	Klebsiella pneumoniae KPN395ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24249	Klebsiella pneumoniae strain 132	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12946	Klebsiella pneumoniae 45	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1415	Klebsiella pneumoniae KPN431ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13843	Klebsiella pneumoniae KPN2012ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13471	Klebsiella pneumoniae KPN1542ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12998	Klebsiella pneumoniae 80	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13304	Klebsiella pneumoniae KPN1344ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13568	Klebsiella pneumoniae KPN1662ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13511	Klebsiella pneumoniae KPN1586ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13129	Klebsiella pneumoniae KPN1127ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12925	Klebsiella pneumoniae 93	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13545	Klebsiella pneumoniae KPN1629ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13556	Klebsiella pneumoniae KPN1648ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12954	Klebsiella pneumoniae 3210	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12914	Klebsiella pneumoniae 3275	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12869	Klebsiella pneumoniae 3229	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13486	Klebsiella pneumoniae KPN1558ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13319	Klebsiella pneumoniae KPN1361ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14454	Klebsiella pneumoniae KPN871ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.7023	Klebsiella pneumoniae strain AR_0043	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13925	Klebsiella pneumoniae KPN2106ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14428	Klebsiella pneumoniae KPN831ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.703	Klebsiella pneumoniae strain AR_0034	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12882	Klebsiella pneumoniae 113	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1317	Klebsiella pneumoniae KPN1177ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13627	Klebsiella pneumoniae KPN1725ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13019	Klebsiella pneumoniae 3313	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13891	Klebsiella pneumoniae KPN2067ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.20061	Klebsiella pneumoniae strain AR_0160	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13091	Klebsiella pneumoniae KPN1079ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14334	Klebsiella pneumoniae KPN707ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.17927	Klebsiella pneumoniae strain AR_0080	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13025	Klebsiella pneumoniae 3364	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13576	Klebsiella pneumoniae KPN166ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13411	Klebsiella pneumoniae KPN1473ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13748	Klebsiella pneumoniae KPN1884ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13104	Klebsiella pneumoniae KPN1099ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13554	Klebsiella pneumoniae KPN1646ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1328384.3	Klebsiella pneumoniae BWH 28	levofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12863	Klebsiella pneumoniae 105	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12988	Klebsiella pneumoniae 3312	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13514	Klebsiella pneumoniae KPN1590ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24395	Klebsiella pneumoniae strain MUGSI_311	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13442	Klebsiella pneumoniae KPN1508ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12923	Klebsiella pneumoniae 83	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13026	Klebsiella pneumoniae 43	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14229	Klebsiella pneumoniae KPN550ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13853	Klebsiella pneumoniae KPN2024ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13241	Klebsiella pneumoniae KPN1262ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14376	Klebsiella pneumoniae KPN758ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14104	Klebsiella pneumoniae KPN381ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14402	Klebsiella pneumoniae KPN795ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14324	Klebsiella pneumoniae KPN695ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12974	Klebsiella pneumoniae 3380	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13344	Klebsiella pneumoniae KPN1398ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13763	Klebsiella pneumoniae KPN1904ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14463	Klebsiella pneumoniae KPN881ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1438727.3	Klebsiella pneumoniae CHS 21	levofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12968	Klebsiella pneumoniae 114	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13036	Klebsiella pneumoniae KPN1007ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1348	Klebsiella pneumoniae KPN1550ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13385	Klebsiella pneumoniae KPN1444ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13613	Klebsiella pneumoniae KPN1710ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13825	Klebsiella pneumoniae KPN1992ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14423	Klebsiella pneumoniae KPN824ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12926	Klebsiella pneumoniae 23	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13013	Klebsiella pneumoniae 125	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12908	Klebsiella pneumoniae 74	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12949	Klebsiella pneumoniae 3281	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12941	Klebsiella pneumoniae 29	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12861	Klebsiella pneumoniae 35	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1315	Klebsiella pneumoniae KPN1152ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1455	Klebsiella pneumoniae KPN999ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13719	Klebsiella pneumoniae KPN1856ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13572	Klebsiella pneumoniae KPN1666ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12911	Klebsiella pneumoniae 3259	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13456	Klebsiella pneumoniae KPN1523ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12889	Klebsiella pneumoniae 51	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13599	Klebsiella pneumoniae KPN1696ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14527	Klebsiella pneumoniae KPN962ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12903	Klebsiella pneumoniae 61	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13325	Klebsiella pneumoniae KPN1366ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14518	Klebsiella pneumoniae KPN952ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12922	Klebsiella pneumoniae 60	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23209	Klebsiella pneumoniae strain KP_184	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13029	Klebsiella pneumoniae 49	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
1328385.3	Klebsiella pneumoniae BWH 30	levofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12871	Klebsiella pneumoniae 94	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23197	Klebsiella pneumoniae strain KP_280	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13882	Klebsiella pneumoniae KPN2058ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13672	Klebsiella pneumoniae KPN1779ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13501	Klebsiella pneumoniae KPN1573ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12933	Klebsiella pneumoniae 76	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1387	Klebsiella pneumoniae KPN2044ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12858	Klebsiella pneumoniae 3243	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24285	Klebsiella pneumoniae strain 335	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13703	Klebsiella pneumoniae KPN1840ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13651	Klebsiella pneumoniae KPN1755ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24284	Klebsiella pneumoniae strain 324	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13638	Klebsiella pneumoniae KPN1739ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14387	Klebsiella pneumoniae KPN771ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14309	Klebsiella pneumoniae KPN678ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13074	Klebsiella pneumoniae KPN1056ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13422	Klebsiella pneumoniae KPN1485ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24257	Klebsiella pneumoniae strain 180	levofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.14027	Klebsiella pneumoniae KPN290ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13001	Klebsiella pneumoniae 3290	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13567	Klebsiella pneumoniae KPN1660ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13005	Klebsiella pneumoniae 24	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12924	Klebsiella pneumoniae 3230	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13589	Klebsiella pneumoniae KPN1686ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13057	Klebsiella pneumoniae KPN1034ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12927	Klebsiella pneumoniae 116	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24296	Klebsiella pneumoniae strain 397	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13618	Klebsiella pneumoniae KPN1715ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24384	Klebsiella pneumoniae strain MUGSI_246	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12868	Klebsiella pneumoniae 78	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1407	Klebsiella pneumoniae KPN339ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14328	Klebsiella pneumoniae KPN700ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12895	Klebsiella pneumoniae 3209	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13792	Klebsiella pneumoniae KPN1942ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14135	Klebsiella pneumoniae KPN415ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12938	Klebsiella pneumoniae 3329	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.2425	Klebsiella pneumoniae strain 133	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12992	Klebsiella pneumoniae 3307	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13358	Klebsiella pneumoniae KPN1415ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14043	Klebsiella pneumoniae KPN308ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13532	Klebsiella pneumoniae KPN1611ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13848	Klebsiella pneumoniae KPN2019ec	levofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
